
GO Id1;GO Id1;Rada;AncSPLRada
GO:0019404;GO:0007614;-4.5;-4.5
GO:0070551;GO:0032920;-6.5;-7.0
GO:0034974;GO:0070905;-3.0;-3.0
GO:1904234;GO:0070875;-2.0;-4.0
GO:0045488;GO:0006050;-1.5;-2.5
GO:1900979;GO:0015408;-6.0;-6.0
GO:0047368;GO:0000452;-6.0;-6.0
GO:0018188;GO:0007124;-3.5;-3.5
GO:0032429;GO:0071080;-5.5;-5.5
GO:0019423;GO:0003139;-4.0;-4.0
GO:0072113;GO:1900019;-5.0;-5.5
GO:0043145;GO:0080129;-4.0;-6.5
GO:0075276;GO:1903368;-1.5;-1.5
GO:2000853;GO:0001993;-3.5;-4.5
GO:0008035;GO:0032950;-5.5;-5.5
GO:0034607;GO:0050465;-4.5;-4.5
GO:0072153;GO:1900905;-2.5;-3.5
GO:0007454;GO:0018632;-5.5;-5.5
GO:0019797;GO:0072111;-4.0;-4.0
GO:0006883;GO:0031413;-3.0;-3.0
GO:0004488;GO:0003428;-5.0;-5.0
GO:0033818;GO:1990078;-3.5;-3.5
GO:2000943;GO:0032058;-2.5;-2.5
GO:1902483;GO:0030312;-5.0;-5.0
GO:0060342;GO:0045720;-5.0;-5.0
GO:0015327;GO:0043450;-4.5;-4.5
GO:0030072;GO:1904835;-3.5;-4.5
GO:0010620;GO:0008936;-5.0;-6.5
GO:0106033;GO:0004328;-5.5;-5.5
GO:1903691;GO:0071824;-3.0;-4.5
GO:0035875;GO:1902560;-4.0;-4.0
GO:0032171;GO:0070357;-4.5;-5.0
GO:0051923;GO:0006842;-3.0;-4.5
GO:0047522;GO:0098001;-6.0;-6.0
GO:2000919;GO:0042003;-5.0;-6.5
GO:0042415;GO:0010562;-4.0;-4.5
GO:0043173;GO:0000172;-3.5;-3.5
GO:0061077;GO:0035752;-3.0;-4.5
GO:0043559;GO:0008582;-4.0;-4.0
GO:0031818;;-2.5;-2.5
GO:0002944;GO:0099142;-5.5;-6.5
GO:0042094;GO:0071505;-3.0;-3.5
GO:1900076;GO:0016667;-3.5;-3.5
GO:1901517;GO:1903788;-4.0;-5.0
GO:1900190;GO:0071060;-4.0;-4.0
GO:1904062;GO:0040025;-4.0;-4.5
GO:1900003;GO:0002415;-5.0;-5.0
GO:0042427;GO:0006930;-3.5;-4.0
GO:0010541;GO:0044721;-5.0;-6.0
GO:0042190;GO:0010673;-3.5;-3.5
GO:0048475;GO:1903304;-4.5;-4.5
GO:0018481;GO:0099558;-5.0;-5.5
GO:0031273;GO:0048512;-4.0;-4.5
GO:0016296;GO:0060232;-4.5;-6.5
GO:0045800;GO:0035645;-3.0;-4.5
GO:0039630;GO:1900851;-6.0;-8.0
GO:0110099;GO:0005539;-5.0;-5.5
GO:0021831;GO:0004890;-6.0;-6.0
GO:0050805;GO:0042390;-3.0;-3.0
GO:0050384;GO:0060724;-3.5;-3.5
GO:0060466;GO:1990781;-2.0;-2.0
GO:0015518;GO:0010776;-5.5;-5.5
GO:1902218;GO:0038190;-2.5;-2.5
GO:0047783;GO:0045186;-6.0;-6.5
GO:0046934;GO:0060812;-5.5;-6.5
GO:0051985;GO:2000758;-2.0;-3.0
GO:0098558;GO:0030729;-5.0;-5.0
GO:0097088;GO:0070047;-4.0;-4.0
GO:1901485;GO:0044174;-7.5;-8.5
GO:0016278;GO:0004779;-2.5;-3.0
GO:0070842;GO:0050191;-5.0;-5.5
GO:0051068;GO:1903259;-3.0;-3.0
GO:0019141;GO:1904542;-4.5;-4.5
GO:0044782;GO:0006081;-2.0;-2.0
GO:0071669;GO:2000379;-2.5;-3.5
GO:0097209;GO:1903714;-7.0;-7.0
GO:0001920;GO:0000800;-3.5;-3.5
GO:1905004;GO:0044747;-2.5;-3.0
GO:0019312;GO:1904598;-5.5;-5.5
GO:1903205;GO:2000634;-2.5;-2.5
GO:1902752;GO:0048596;-4.0;-5.0
GO:0071975;GO:0039573;-3.5;-3.5
GO:0016811;GO:0051649;-3.5;-3.5
GO:2000481;GO:0015098;-5.5;-7.0
GO:0006334;GO:0090235;-2.0;-4.5
GO:0001092;GO:0010963;-4.0;-4.0
GO:0002781;GO:0047033;-4.5;-4.5
GO:0036478;GO:1902648;-6.0;-6.5
GO:0034629;GO:0022020;-3.5;-3.5
GO:0031597;GO:0090077;-4.5;-5.0
GO:0043128;GO:1900487;-2.0;-3.0
GO:0046729;GO:0018439;-4.0;-4.0
GO:0002726;GO:0008062;-3.0;-4.5
GO:0034517;GO:0061317;-4.5;-4.5
GO:1901662;GO:0070909;-5.0;-5.0
GO:0045266;GO:1901777;-4.5;-4.5
GO:0046794;GO:1902248;-3.5;-3.5
GO:0110092;GO:1902418;-2.5;-2.5
GO:0046497;GO:0050518;-6.0;-6.0
GO:0010269;GO:0003159;-3.5;-3.5
GO:0043256;GO:0018865;-3.0;-3.0
GO:0019293;GO:0051251;-2.0;-3.5
GO:0033627;GO:0098638;-3.5;-3.5
GO:0000290;GO:0010877;-3.5;-6.0
GO:0071666;GO:0035922;-3.0;-3.0
GO:0062157;GO:0010873;-6.0;-6.5
GO:1990098;GO:0090133;-4.0;-4.0
GO:0032790;GO:0140194;-3.5;-4.5
GO:0046008;GO:0035897;-2.5;-2.5
GO:0022417;GO:0097516;-4.0;-4.0
GO:0097443;GO:0051729;-6.0;-6.0
GO:0090273;GO:1905037;-3.0;-5.0
GO:2001267;GO:0042414;-4.5;-4.5
GO:0140237;GO:0034956;-5.5;-6.0
GO:0044300;GO:0005798;-3.5;-4.0
GO:0017137;GO:0007296;-4.0;-5.0
GO:0099525;GO:0097714;-3.0;-3.5
GO:0044846;GO:0048132;-4.5;-5.0
GO:0001650;GO:0031874;-4.0;-4.0
GO:0048390;GO:1905379;-4.0;-4.0
GO:0102920;GO:0018702;-2.0;-2.0
GO:0036415;GO:0031320;-4.0;-4.0
GO:0034902;GO:0030259;-4.0;-4.0
GO:0098517;GO:0102414;-5.0;-5.0
GO:0090275;GO:0071138;-5.5;-5.5
GO:1902127;GO:0050482;-3.0;-4.5
GO:0050513;GO:0071291;-5.0;-5.5
GO:0050472;GO:0005150;-4.5;-4.5
GO:1901681;GO:0102986;-2.5;-2.5
GO:0007158;GO:1904248;-3.0;-3.0
GO:2000563;GO:0006073;-4.5;-6.5
GO:0060347;GO:1905213;-4.0;-5.0
GO:0075315;GO:0050118;-5.0;-5.0
GO:0043695;GO:0140396;-4.5;-4.5
GO:2001288;GO:0018861;-5.5;-5.5
GO:1901870;GO:0070606;-3.0;-5.0
GO:0004590;GO:0051307;-4.0;-4.0
GO:0047343;GO:0034160;-6.5;-6.5
GO:0018345;GO:0009779;-2.0;-3.5
GO:0071808;GO:0102961;-3.5;-3.5
GO:0004961;GO:1901973;-4.5;-4.5
GO:1904850;GO:1990327;-4.5;-4.5
GO:0048194;GO:0047504;-5.5;-5.5
GO:0043777;GO:0009948;-4.5;-4.5
GO:2000422;GO:0016573;-4.5;-5.5
GO:0032492;GO:0052367;-3.0;-4.0
GO:2001163;GO:0010481;-3.0;-5.0
GO:0048223;GO:0045141;-3.0;-3.0
GO:1900539;GO:0018885;-1.5;-1.5
GO:0021899;GO:0035553;-4.5;-5.0
GO:0071024;GO:0032194;-6.0;-6.0
GO:0033711;GO:2000164;-6.0;-6.0
GO:0015833;GO:0035584;-3.5;-4.5
GO:1905372;GO:1902671;-5.0;-5.0
GO:0042413;GO:0061510;-4.0;-6.5
GO:0080182;GO:0001946;-4.0;-4.0
GO:1900732;GO:1900643;-0.5;-0.5
GO:0015452;GO:0046361;-5.5;-5.5
GO:0042496;GO:1903801;-5.5;-5.5
GO:0045715;GO:0051002;-4.5;-5.0
GO:0010900;GO:1904150;-2.0;-2.0
GO:0061139;GO:1901017;-3.0;-4.0
GO:0061197;GO:0102546;-4.0;-4.0
GO:0050243;GO:0008716;-3.0;-3.5
GO:0004699;GO:1901039;-5.5;-6.0
GO:0097563;GO:0032618;-2.5;-2.5
GO:0006978;GO:0002135;-5.0;-5.0
GO:0016819;GO:0044172;-5.0;-5.0
GO:0038116;GO:0032516;-4.0;-4.5
GO:0018306;GO:0021816;-3.0;-3.0
GO:0005436;GO:0098976;-6.0;-7.0
GO:0005675;GO:1903353;-4.5;-5.0
GO:0075000;GO:0016402;-5.0;-5.0
GO:0060256;GO:0000795;-4.0;-4.5
GO:0061639;GO:0072721;-2.5;-2.5
GO:0072342;GO:0018787;-5.0;-5.0
GO:0001830;GO:0003227;-3.0;-3.0
GO:0003233;GO:0070120;-3.5;-3.5
GO:1904182;GO:0098713;-3.5;-4.0
GO:0051223;GO:0030527;-3.0;-4.0
GO:2000755;GO:0031104;-2.5;-4.5
GO:0035405;GO:0016309;-6.0;-7.0
GO:0060009;GO:1905910;-3.5;-4.5
GO:0042669;GO:0055005;-4.5;-5.5
GO:1903071;GO:0030834;-2.5;-3.0
GO:0018729;GO:0050368;-3.0;-3.0
GO:0015880;GO:0086075;-7.0;-7.0
GO:0097713;GO:0070768;-3.5;-3.5
GO:0009211;GO:1901566;-2.0;-2.5
GO:0099240;GO:0034904;-4.5;-4.5
GO:0099622;GO:0032278;-2.5;-2.5
GO:0002475;GO:1902129;-3.0;-3.0
GO:0003276;GO:0048351;-4.5;-6.0
GO:0046659;GO:0060057;-6.0;-6.5
GO:0047955;GO:0061304;-4.0;-4.0
GO:1900699;GO:0097341;-2.0;-2.0
GO:1904353;GO:0102256;-4.5;-4.5
GO:1905937;GO:0010112;-1.5;-2.5
GO:0018954;GO:0045213;-1.5;-1.5
GO:0033389;GO:0035509;-5.5;-7.0
GO:0010118;GO:0018541;-3.5;-3.5
GO:0042839;GO:1902874;-4.0;-4.5
GO:1904373;GO:0018922;-3.0;-3.5
GO:0006812;GO:1902333;-2.5;-3.5
GO:0032667;GO:0071966;-3.5;-4.5
GO:0004793;GO:0032447;-6.0;-6.5
GO:0102249;GO:1901693;-6.0;-6.5
GO:0014002;GO:0018720;-5.0;-5.0
GO:0051058;GO:1990111;-6.5;-6.5
GO:0052835;GO:0080109;-3.0;-4.0
GO:0103071;GO:0110088;-4.5;-4.5
GO:0046729;GO:0150161;-4.5;-4.5
GO:0016409;GO:0031363;-5.5;-6.0
GO:0102391;GO:0061655;-3.5;-3.5
GO:0032011;GO:0003139;-4.5;-5.0
GO:0015624;GO:0140271;-4.5;-4.5
GO:1905360;GO:0045936;-5.0;-5.0
GO:0062051;GO:1903727;-4.5;-4.5
GO:0047491;GO:1990727;-3.5;-3.5
GO:0071349;GO:0033624;-4.0;-5.5
GO:0039645;GO:0045313;-4.5;-5.5
GO:0102534;GO:0016410;-3.0;-3.0
GO:0033326;GO:0005929;-3.0;-3.0
GO:0046625;GO:0102040;-3.0;-3.0
GO:0032479;GO:0070947;-4.0;-4.0
GO:0016584;GO:0097214;-2.0;-2.5
GO:0021791;GO:0034607;-4.0;-4.5
GO:1900978;GO:0035519;-5.0;-7.0
GO:0009514;GO:0003786;-5.5;-5.5
GO:0046312;GO:0019596;-1.5;-2.5
GO:0008309;GO:0150060;-6.0;-6.0
GO:0043836;GO:1900941;-5.5;-5.5
GO:0006915;GO:0035585;-3.0;-3.0
GO:0048229;GO:1905410;-3.5;-3.5
GO:1990442;GO:0070650;-3.0;-4.0
GO:0050038;GO:1901089;-4.5;-4.5
GO:1901429;GO:0033840;-6.0;-6.5
GO:0021791;GO:0005742;-5.0;-5.5
GO:0050977;GO:0022013;-4.5;-4.5
GO:0016843;GO:1990258;-5.0;-5.0
GO:0071147;GO:0004971;-4.0;-4.0
GO:0102794;GO:0045760;-4.5;-4.5
GO:0071541;GO:0015833;-4.0;-4.0
GO:0070148;GO:2000588;-5.0;-6.5
GO:0051346;GO:0031220;-5.5;-5.5
GO:0006924;GO:0006642;-5.5;-5.5
GO:0008334;GO:0150191;-2.5;-5.5
GO:0072520;GO:0010605;-2.5;-3.5
GO:0046815;GO:0045931;-3.0;-4.0
GO:0018397;GO:0051194;-4.5;-5.5
GO:0019398;GO:0034202;-6.5;-6.5
GO:0032910;GO:1901702;-5.5;-5.5
GO:1904908;GO:0005528;-6.0;-6.5
GO:1904242;GO:1900058;-2.0;-2.0
GO:0043971;GO:0035053;-4.5;-5.0
GO:0009941;GO:0048813;-6.0;-6.5
GO:1990545;GO:2000068;-3.0;-3.5
GO:0046098;GO:0047535;-5.5;-5.5
GO:0006082;GO:0050835;-1.0;-1.0
GO:0035158;GO:0097272;-2.5;-2.5
GO:0009319;GO:0036326;-5.0;-5.0
GO:0061803;GO:0039514;-5.5;-5.5
GO:0052364;GO:0062072;-4.5;-4.5
GO:0043985;GO:1900634;-3.5;-3.5
GO:0001921;GO:0030671;-5.5;-5.5
GO:0035975;GO:0047222;-5.0;-5.5
GO:0042537;GO:0090323;-2.5;-2.5
GO:0030164;GO:0072510;-5.5;-5.5
GO:0050282;GO:0102744;-2.0;-2.0
GO:0019010;GO:0046005;-6.0;-6.0
GO:0030654;GO:0032285;-2.5;-2.5
GO:0036470;GO:0018077;-4.5;-4.5
GO:0045311;GO:0015895;-3.5;-4.5
GO:0051696;GO:0046095;-5.0;-7.0
GO:0102586;GO:0042810;-4.0;-4.0
GO:0008069;GO:1903812;-2.5;-2.5
GO:0031359;GO:0061441;-6.5;-6.5
GO:0039638;GO:0030674;-4.0;-4.0
GO:0034394;GO:0042745;-2.5;-3.5
GO:0061785;GO:0004849;-3.0;-3.0
GO:0047560;GO:0033516;-6.0;-6.0
GO:1902733;GO:0070045;-4.5;-4.5
GO:1904801;GO:0010488;-6.5;-7.5
GO:0140211;GO:0051466;-5.5;-5.5
GO:0051572;GO:0018886;-5.0;-6.0
GO:0031504;GO:0051432;-4.5;-4.5
GO:0102587;GO:0033335;-5.5;-5.5
GO:0043938;GO:0019100;-3.0;-4.0
GO:0070430;GO:0030244;-5.5;-7.0
GO:0019318;GO:1900861;-3.5;-3.5
GO:0003987;GO:0034241;-5.5;-5.5
GO:1905616;GO:0070544;-4.0;-5.5
GO:0070895;GO:0072411;-2.5;-2.5
GO:2000307;GO:0007200;-3.0;-3.0
GO:0021792;GO:0008242;-5.5;-6.0
GO:2001316;GO:0062200;-2.0;-2.0
GO:1904710;GO:0050454;-6.5;-7.0
GO:1904619;GO:0032981;-4.0;-5.0
GO:0044379;GO:1901134;-4.0;-4.5
GO:0000084;GO:0044056;-3.5;-3.5
GO:0052740;GO:0051994;-2.0;-3.0
GO:0001502;GO:0050394;-4.0;-4.0
GO:0097488;GO:1990515;-6.0;-6.0
GO:0047257;GO:0061195;-4.0;-4.0
GO:0004483;GO:1903167;-5.0;-5.0
GO:1900972;GO:0034139;-3.0;-3.5
GO:0043122;GO:0033952;-5.5;-5.5
GO:0043423;GO:1901511;-5.5;-5.5
GO:0045322;GO:0050674;-5.0;-5.0
GO:0043698;GO:0044553;-5.0;-5.0
GO:1901174;GO:0018189;-2.0;-2.0
GO:0098823;GO:0002840;-3.5;-6.0
GO:0008404;GO:1904003;-6.0;-6.0
GO:0018985;GO:0070497;-3.5;-3.5
GO:2000330;GO:0002138;-4.0;-5.0
GO:0018768;GO:1902759;-5.5;-5.5
GO:0001874;GO:0030251;-4.0;-4.0
GO:1904266;GO:0072175;-3.5;-3.5
GO:1902892;GO:0002236;-3.5;-4.0
GO:0016232;GO:0032517;-3.5;-3.5
GO:0061547;GO:0090407;-4.0;-4.0
GO:0006935;GO:0005945;-4.0;-4.0
GO:0003847;GO:0034527;-2.5;-2.5
GO:0006754;GO:0070505;-3.0;-3.0
GO:0046164;GO:0150193;-3.5;-4.0
GO:0019387;GO:1904198;-3.5;-4.0
GO:1905180;GO:0008685;-5.0;-5.0
GO:0003916;GO:0008377;-4.0;-4.0
GO:0102992;GO:0047418;-3.0;-3.0
GO:0010472;GO:0018599;-3.0;-3.0
GO:0032566;GO:0017189;-5.5;-5.5
GO:0004595;GO:1905484;-6.5;-7.0
GO:0047824;GO:0052871;-2.5;-2.5
GO:0039501;GO:0030170;-5.0;-5.5
GO:0002529;GO:0075229;-3.0;-3.5
GO:0010073;GO:0006056;-2.5;-2.5
GO:0071256;GO:0005185;-5.0;-5.0
GO:0034507;GO:0006204;-5.0;-5.0
GO:0098584;GO:0099048;-6.0;-6.0
GO:0031748;GO:0004489;-4.5;-4.5
GO:0046049;GO:1905246;-5.0;-6.0
GO:0006251;GO:0003019;-5.0;-5.0
GO:0120078;GO:0004076;-4.0;-4.0
GO:0048672;GO:0071866;-2.5;-3.0
GO:0003310;GO:1900495;-5.0;-6.5
GO:0102379;GO:0008672;-3.0;-3.0
GO:0070744;GO:0045563;-4.5;-4.5
GO:0043252;GO:0018730;-5.5;-5.5
GO:0051799;GO:0034145;-3.5;-4.0
GO:0004099;GO:1990976;-5.0;-5.5
GO:0047892;GO:0044120;-5.5;-5.5
GO:0047337;GO:0050890;-4.0;-4.5
GO:0048185;GO:0102906;-3.0;-3.0
GO:0106214;GO:0035131;-4.5;-4.5
GO:0102883;GO:0017095;-3.5;-3.5
GO:0018858;GO:1901618;-3.5;-3.5
GO:0048678;GO:0103082;-4.5;-4.5
GO:0005715;GO:0035859;-1.5;-1.5
GO:0090123;GO:1903321;-4.5;-5.0
GO:0060155;GO:0005549;-3.5;-4.5
GO:0003303;GO:0050720;-4.5;-5.0
GO:1990010;GO:0002282;-3.5;-3.5
GO:0034313;GO:1905508;-3.5;-6.0
GO:0097272;GO:1901533;-2.5;-3.5
GO:0090317;GO:0035361;-6.0;-6.0
GO:0010739;GO:0060255;-2.0;-2.5
GO:0010415;GO:1905651;-4.5;-5.0
GO:0003069;GO:0071940;-4.0;-4.5
GO:0005133;GO:0042069;-5.0;-5.0
GO:0036093;GO:0071388;-2.5;-2.5
GO:0016235;GO:0042197;-3.0;-3.0
GO:0006314;GO:0031026;-4.5;-5.0
GO:0035751;GO:0140266;-6.0;-7.5
GO:0060713;GO:0000410;-2.0;-4.0
GO:0019438;GO:0102033;-4.0;-4.0
GO:2000201;GO:1901330;-2.0;-2.0
GO:0060880;GO:0031651;-2.5;-3.0
GO:0033718;GO:0102673;-1.5;-1.5
GO:0010668;GO:0034024;-4.5;-4.5
GO:2000990;GO:0036014;-7.0;-7.0
GO:0080002;GO:0042538;-5.5;-5.5
GO:0016485;GO:0002921;-2.5;-4.5
GO:1900189;GO:1904875;-3.0;-3.0
GO:0060535;GO:0050309;-6.0;-6.5
GO:0090350;GO:1990297;-4.5;-5.0
GO:0102858;GO:0070966;-5.5;-6.5
GO:0034847;GO:0019293;-3.5;-3.5
GO:0051580;GO:0090053;-2.0;-3.5
GO:1903958;GO:0001304;-4.5;-5.0
GO:0017111;GO:0045339;-5.0;-6.0
GO:2000296;GO:0071665;-4.5;-5.0
GO:0061673;GO:0051106;-7.5;-8.0
GO:0019928;GO:0061051;-3.5;-5.5
GO:0036325;GO:0120223;-4.0;-4.5
GO:0043993;GO:0019593;-9.0;-9.0
GO:0042843;GO:0031314;-5.0;-5.0
GO:0008544;GO:0070655;-1.5;-1.5
GO:1990808;GO:2000539;-4.5;-5.5
GO:0000254;GO:0035531;-5.5;-5.5
GO:0044806;GO:0102394;-6.0;-6.5
GO:0043145;GO:0098678;-4.0;-5.0
GO:1990203;GO:0042713;-3.5;-3.5
GO:0004394;GO:2001088;-6.0;-6.5
GO:0019520;GO:0030707;-1.5;-1.5
GO:0000187;GO:0090635;-2.5;-5.5
GO:0090586;GO:0030652;-4.5;-5.0
GO:0060764;GO:0048792;-2.5;-2.5
GO:0001176;GO:0006881;-3.5;-4.0
GO:0035488;GO:0047693;-3.5;-6.0
GO:0019506;GO:0045983;-3.5;-4.5
GO:0050365;GO:1900590;-5.0;-5.0
GO:0004908;GO:0021526;-5.0;-5.0
GO:0000342;GO:0050670;-5.5;-6.0
GO:0017134;GO:0071610;-4.0;-4.0
GO:0030329;GO:1902168;-3.5;-3.5
GO:0051460;GO:0050639;-6.0;-6.0
GO:0032487;GO:2000118;-3.5;-5.0
GO:0070942;GO:0022849;-5.0;-5.0
GO:0097173;GO:1905445;-4.5;-5.5
GO:1902093;GO:0051102;-2.5;-4.5
GO:0052786;GO:0042101;-5.0;-5.0
GO:0043434;GO:0097037;-3.5;-4.0
GO:0048761;GO:0015124;-4.0;-4.0
GO:0071005;GO:0072121;-5.5;-5.5
GO:0046562;GO:0008988;-4.0;-4.0
GO:0046112;GO:0034099;-3.5;-3.5
GO:0023030;GO:0097321;-6.5;-6.5
GO:0030125;GO:0008726;-5.0;-5.0
GO:0060293;GO:0019537;-4.5;-4.5
GO:0090239;GO:0071720;-4.5;-7.5
GO:1903776;GO:0009791;-3.0;-4.0
GO:0047591;GO:0061281;-5.5;-5.5
GO:0000711;GO:0000481;-3.5;-3.5
GO:0046516;GO:0004396;-4.5;-4.5
GO:0036239;GO:1990798;-5.0;-5.0
GO:0090710;GO:0031689;-4.5;-4.5
GO:1903966;GO:0009611;-4.0;-4.0
GO:0045151;GO:0072533;-5.0;-5.0
GO:0052335;GO:0042452;-5.5;-6.0
GO:0071885;GO:1902503;-4.5;-4.5
GO:0000091;GO:0008694;-5.0;-5.0
GO:0007156;GO:0044867;-3.5;-3.5
GO:0090409;GO:0019988;-5.0;-5.5
GO:0032163;GO:0120142;-4.5;-4.5
GO:0009356;GO:0044018;-6.5;-6.5
GO:0016275;GO:0042922;-4.5;-4.5
GO:0030961;GO:0002264;-3.5;-4.0
GO:0033626;GO:1902073;-2.0;-2.0
GO:0010764;GO:2000101;-1.5;-2.5
GO:1905356;GO:0061053;-4.0;-4.5
GO:0042968;GO:0060467;-3.0;-5.0
GO:0071892;GO:0031279;-2.5;-2.5
GO:0033459;GO:0008675;-3.5;-3.5
GO:0043492;GO:0007298;-4.5;-6.0
GO:0000349;GO:0070737;-5.0;-5.5
GO:0000953;GO:0051156;-2.5;-2.5
GO:1901810;GO:0099127;-4.0;-4.5
GO:0140282;GO:0051616;-5.0;-5.0
GO:0080188;GO:0150019;-5.0;-5.0
GO:0004065;GO:0019496;-4.5;-4.5
GO:0016835;GO:0033519;-4.0;-4.0
GO:2000092;GO:0003329;-4.0;-5.0
GO:0051112;GO:1905010;-4.5;-6.5
GO:0019742;GO:0031516;-4.5;-4.5
GO:1990772;GO:0043464;-3.5;-4.5
GO:0071201;GO:0046445;-5.0;-5.0
GO:1900330;GO:0070983;-3.5;-3.5
GO:0042956;GO:0031718;-6.0;-6.5
GO:1902624;GO:0047405;-5.5;-5.5
GO:0070411;GO:1901747;-5.0;-5.5
GO:1903205;GO:0006229;-4.5;-5.5
GO:0031335;GO:0060230;-5.5;-5.5
GO:0006550;GO:0019069;-4.0;-4.0
GO:0140272;GO:0003416;-3.0;-3.0
GO:0060639;GO:0050866;-2.0;-2.5
GO:0008379;GO:0009324;-3.5;-3.5
GO:0098629;GO:0005123;-5.5;-5.5
GO:0071930;GO:0052705;-5.5;-5.5
GO:0015791;GO:0015672;-1.0;-2.0
GO:1990640;GO:0006700;-5.5;-6.0
GO:0014056;GO:0015772;-3.0;-4.5
GO:1902530;GO:0032374;-4.5;-6.0
GO:0035842;GO:0008666;-6.0;-6.0
GO:0051737;GO:1902248;-4.0;-4.0
GO:0048826;GO:0010827;-3.0;-3.0
GO:0044377;GO:0044590;-3.0;-3.0
GO:0044547;GO:0004408;-3.0;-3.0
GO:1900667;GO:0106070;-2.5;-3.0
GO:2000069;GO:0021580;-3.0;-3.5
GO:0001733;GO:0051835;-6.0;-6.0
GO:0101024;GO:0015476;-5.5;-6.0
GO:0044480;GO:1905457;-4.5;-5.0
GO:0018944;GO:0075265;-4.0;-4.5
GO:0015045;GO:0043195;-4.0;-4.0
GO:0035839;GO:0019566;-4.0;-4.0
GO:0099502;GO:0019215;-4.5;-5.0
GO:1903258;GO:0018736;-5.5;-5.5
GO:0006403;GO:0035763;-2.0;-2.0
GO:0010962;GO:1904348;-4.0;-4.0
GO:0061266;GO:0090312;-5.0;-6.0
GO:0071446;GO:1905812;-3.0;-4.5
GO:0042536;GO:0031603;-4.5;-5.0
GO:0140064;GO:0018824;-3.5;-3.5
GO:0010830;GO:0045398;-3.0;-3.5
GO:1903114;GO:0010863;-6.0;-6.0
GO:0034661;GO:0042574;-2.0;-2.0
GO:0150014;GO:0019246;-6.5;-7.0
GO:0030348;GO:0009923;-4.0;-4.0
GO:0043455;GO:0061605;-5.0;-5.0
GO:0098598;GO:0099073;-4.5;-4.5
GO:1904318;GO:0009765;-3.0;-4.0
GO:1905151;GO:2001089;-5.5;-6.5
GO:1905940;GO:0102006;-5.0;-5.0
GO:0008281;GO:0000256;-4.5;-4.5
GO:0005739;GO:2001180;-5.5;-5.5
GO:0005009;GO:0010980;-5.5;-5.5
GO:0016742;GO:0022037;-3.5;-3.5
GO:0039645;GO:0034521;-6.5;-6.5
GO:0072043;GO:0048308;-2.0;-2.5
GO:0033834;GO:0070618;-5.0;-5.0
GO:0046323;GO:0060990;-4.5;-5.5
GO:0032541;GO:0036285;-5.0;-6.0
GO:0007282;GO:1901116;-1.5;-1.5
GO:0090660;GO:0060807;-4.0;-6.0
GO:0032023;GO:1905577;-5.0;-6.0
GO:0031609;GO:0099119;-5.0;-5.0
GO:0045594;GO:0071288;-4.0;-5.0
GO:0103096;GO:0043252;-5.5;-5.5
GO:1904672;GO:0032963;-2.5;-2.5
GO:2000665;GO:0034739;-5.0;-5.0
GO:0030253;GO:0098990;-3.0;-3.0
GO:0002305;GO:0005770;-7.5;-7.5
GO:0060883;GO:0033797;-3.0;-3.0
GO:0099148;GO:0061119;-3.5;-3.5
GO:0060455;GO:0004619;-5.5;-5.5
GO:2000841;GO:0042728;-3.0;-4.5
GO:0045993;GO:0098784;-3.0;-6.5
GO:1990860;GO:0055024;-6.0;-7.0
GO:1905663;GO:0018489;-5.0;-5.0
GO:0045420;GO:1904710;-4.0;-4.0
GO:0044019;GO:0004369;-5.5;-6.0
GO:1902818;GO:0016868;-4.0;-4.0
GO:1901286;GO:0016608;-5.0;-5.0
GO:0090227;GO:0103102;-5.0;-5.0
GO:0009616;GO:0098541;-4.5;-4.5
GO:1900815;GO:1905414;-4.5;-5.5
GO:2000162;GO:0015369;-7.0;-7.0
GO:1902882;GO:0008385;-5.0;-6.0
GO:0061103;GO:0016702;-5.0;-6.0
GO:0061372;GO:1902482;-4.5;-4.5
GO:0071619;GO:0061740;-3.5;-4.5
GO:0050311;GO:0031213;-5.5;-5.5
GO:0018567;GO:0045556;-6.0;-6.0
GO:0002277;GO:0016010;-4.0;-4.0
GO:0099148;GO:2000905;-2.0;-2.5
GO:0120174;GO:0048313;-2.5;-3.0
GO:0000001;GO:0016645;-4.5;-4.5
GO:0046314;GO:0000015;-4.5;-4.5
GO:0120024;GO:1901203;-5.0;-5.0
GO:0042846;GO:1903202;-4.5;-5.5
GO:0060810;GO:0090729;-3.0;-3.0
GO:2000429;GO:0001697;-4.5;-5.5
GO:0018702;GO:0051663;-3.0;-3.0
GO:0008234;GO:1990554;-4.5;-4.5
GO:0071452;GO:0030793;-5.5;-5.5
GO:0102707;GO:0047791;-3.0;-3.5
GO:0030643;GO:0043684;-4.5;-4.5
GO:1904838;GO:2000644;-1.5;-1.5
GO:0036342;GO:0035805;-3.0;-3.0
GO:0070960;GO:0030399;-4.0;-5.5
GO:0005849;GO:0031867;-4.0;-4.0
GO:0021853;GO:0036472;-5.0;-5.0
GO:0120014;GO:0005662;-3.0;-3.0
GO:1990696;GO:0043845;0.0;0.0
GO:0043112;GO:0007113;-2.0;-2.0
GO:0050723;GO:0031424;-3.0;-4.0
GO:0016207;GO:0072409;-3.5;-3.5
GO:0045929;GO:0007110;-4.0;-4.0
GO:2000525;GO:0035434;-4.5;-6.0
GO:1905084;GO:0018771;-5.5;-7.0
GO:0019769;GO:0061831;-5.5;-5.5
GO:1901393;GO:0044828;-3.0;-3.0
